Absolute Time,Time Elapsed,Temperature,Vref,Average Output

18/01/2018 at 10:09:47,0.0,38.058919005658694,1.1388074291300097,418.80652
18/01/2018 at 10:09:54,6.0,38.109771162590334,1.1388074291300097,402.41504
18/01/2018 at 10:09:57,9.0,37.50715322102955,1.1388074291300097,402.24277
18/01/2018 at 10:10:01,13.0,37.75624513974355,1.1388074291300097,399.20126
18/01/2018 at 10:10:04,16.0,37.40829924257501,1.1388074291300097,399.3606
18/01/2018 at 10:10:07,19.0,37.30988657799347,1.1388074291300097,399.21234
18/01/2018 at 10:10:33,46.0,33.820735830203496,1.1388074291300097,507.28635
18/01/2018 at 10:10:39,51.0,33.241675137517646,1.1388074291300097,506.6896
18/01/2018 at 10:10:42,54.0,33.282535946722255,1.1388074291300097,505.5383
18/01/2018 at 10:11:07,79.0,36.92057137781843,1.1388074291300097,402.33206
18/01/2018 at 10:11:12,84.0,37.21191130447548,1.1388074291300097,394.58496
18/01/2018 at 10:11:15,87.0,37.30988657799347,1.1388074291300097,393.26114
18/01/2018 at 10:11:19,92.0,36.776332693620176,1.1388074291300097,393.7398
18/01/2018 at 10:11:27,99.0,36.11542322838136,1.1388074291300097,414.7643
18/01/2018 at 10:11:31,103.0,35.93017507728413,1.1388074291300097,420.597
18/01/2018 at 10:11:35,107.0,35.83813151870088,1.1388074291300097,424.34103
18/01/2018 at 10:11:39,111.0,35.74647067872203,1.1388074291300097,428.36414
18/01/2018 at 10:11:42,115.0,35.70078278619314,1.1388074291300097,430.97998
18/01/2018 at 10:11:46,118.0,35.42862623985171,1.1388074291300097,433.5812
18/01/2018 at 10:11:50,122.0,35.70078278619314,1.1388074291300097,435.15155
18/01/2018 at 10:11:53,126.0,36.20863436198962,1.1388074291300097,435.53122
18/01/2018 at 10:11:57,130.0,35.79225345790791,1.1388074291300097,438.75018
18/01/2018 at 10:12:02,134.0,35.42862623985171,1.1388074291300097,443.21707
18/01/2018 at 10:12:05,137.0,35.6551893878217,1.1388074291300097,445.13434
18/01/2018 at 10:12:09,141.0,36.34919424471655,1.1388074291300097,445.86966
18/01/2018 at 10:12:13,145.0,36.16197952922194,1.1388074291300097,447.19608
18/01/2018 at 10:12:17,149.0,35.564284515684854,1.1388074291300097,450.88806
18/01/2018 at 10:12:20,153.0,35.74647067872203,1.1388074291300097,453.4596
18/01/2018 at 10:12:24,156.0,35.79225345790791,1.1388074291300097,455.05115
18/01/2018 at 10:12:28,160.0,35.6551893878217,1.1388074291300097,457.33206
18/01/2018 at 10:12:32,164.0,34.54496483658896,1.1388074291300097,462.53027
18/01/2018 at 10:12:35,168.0,34.89419036190971,1.1388074291300097,463.46265
18/01/2018 at 10:12:39,171.0,35.07089992741937,1.1388074291300097,463.1822
18/01/2018 at 10:12:43,175.0,35.2937976834328,1.1388074291300097,464.97998
18/01/2018 at 10:12:46,179.0,35.33864897103983,1.1388074291300097,466.05704
18/01/2018 at 10:12:50,182.0,35.2937976834328,1.1388074291300097,468.45346
18/01/2018 at 10:12:53,186.0,35.115299540121214,1.1388074291300097,470.39124
18/01/2018 at 10:12:57,190.0,34.41541852691959,1.1388074291300097,473.87555
18/01/2018 at 10:13:01,193.0,34.98236808049758,1.1388074291300097,473.2621
18/01/2018 at 10:13:04,197.0,35.2043679451465,1.1388074291300097,474.75113
18/01/2018 at 10:13:08,200.0,34.50169809011,1.1388074291300097,477.93567
18/01/2018 at 10:13:12,204.0,34.93823513231496,1.1388074291300097,478.22177
18/01/2018 at 10:13:15,207.0,34.71888605632438,1.1388074291300097,479.81946
18/01/2018 at 10:13:19,211.0,34.24386590817927,1.1388074291300097,482.52463
18/01/2018 at 10:13:22,215.0,34.89419036190971,1.1388074291300097,482.5107
18/01/2018 at 10:13:26,218.0,34.85023341762534,1.1388074291300097,483.54395
18/01/2018 at 10:13:30,222.0,34.329475337149,1.1388074291300097,486.55313
18/01/2018 at 10:13:33,226.0,34.158587657712076,1.1388074291300097,487.37143
18/01/2018 at 10:13:37,229.0,34.158587657712076,1.1388074291300097,489.60806
18/01/2018 at 10:13:40,232.0,34.20118554585493,1.1388074291300097,491.3599
18/01/2018 at 10:13:43,236.0,34.20118554585493,1.1388074291300097,492.63092
18/01/2018 at 10:13:47,239.0,34.329475337149,1.1388074291300097,493.49728
18/01/2018 at 10:13:50,242.0,34.24386590817927,1.1388074291300097,495.0561
18/01/2018 at 10:13:54,246.0,34.50169809011,1.1388074291300097,493.9531
18/01/2018 at 10:14:00,252.0,34.45851609735126,1.1388074291300097,483.7709
18/01/2018 at 10:14:00,252.0,34.45851609735126,1.1388074291300097,483.7709
18/01/2018 at 10:14:04,256.0,34.41541852691959,1.1388074291300097,489.42612
18/01/2018 at 10:14:08,261.0,33.820735830203496,1.1388074291300097,494.45462
18/01/2018 at 10:14:12,264.0,33.90471459940089,1.1388074291300097,496.6936
18/01/2018 at 10:14:16,268.0,33.73707576677903,1.1388074291300097,499.4631
18/01/2018 at 10:14:19,271.0,33.94682425930077,1.1388074291300097,500.71246
18/01/2018 at 10:14:22,275.0,33.90471459940089,1.1388074291300097,502.11523
18/01/2018 at 10:14:28,280.0,33.94682425930077,1.1388074291300097,492.20386
18/01/2018 at 10:14:37,290.0,34.24386590817927,1.1388074291300097,465.24298
18/01/2018 at 10:14:42,295.0,34.45851609735126,1.1388074291300097,463.57413
18/01/2018 at 10:14:42,295.0,34.45851609735126,1.1388074291300097,463.6288
18/01/2018 at 10:14:46,299.0,34.20118554585493,1.1388074291300097,466.8982
