Absolute Time,Time Elapsed,Temperature,Vref,Average Output

21/05/2020 at 08:24:32,0.0,42.426218980379986,0.7478005865102642,578.73566
21/05/2020 at 08:24:35,3.0,42.426218980379986,0.7478005865102642,573.6678
21/05/2020 at 08:24:38,6.0,42.426218980379986,0.7478005865102642,573.1732
21/05/2020 at 08:24:41,9.0,42.426218980379986,0.7478005865102642,572.9525
21/05/2020 at 08:24:44,12.0,42.426218980379986,0.7478005865102642,572.8374
21/05/2020 at 08:24:47,15.0,42.426218980379986,0.7478005865102642,572.7698
21/05/2020 at 08:25:02,30.0,42.364383314997916,0.7478005865102642,638.99615
21/05/2020 at 08:25:05,33.0,42.364383314997916,0.7478005865102642,640.1413
21/05/2020 at 08:25:08,36.0,42.364383314997916,0.7478005865102642,639.6544
21/05/2020 at 08:25:23,51.0,42.30272061673788,0.7478005865102642,576.1105
21/05/2020 at 08:25:26,54.0,42.364383314997916,0.7478005865102642,573.9081
21/05/2020 at 08:25:29,57.0,42.364383314997916,0.7478005865102642,573.57776
21/05/2020 at 08:25:33,61.0,41.93632325819038,0.7478005865102642,572.2447
21/05/2020 at 08:25:37,65.0,41.33887747050311,0.7478005865102642,575.8028
21/05/2020 at 08:25:41,69.0,40.98803080350943,0.7478005865102642,578.8944
21/05/2020 at 08:25:45,73.0,40.75719727805131,0.7478005865102642,582.04474
21/05/2020 at 08:25:48,76.0,40.58564465931099,0.7478005865102642,584.8533
21/05/2020 at 08:25:51,79.0,40.358965024379735,0.7478005865102642,587.05676
21/05/2020 at 08:25:55,83.0,40.30265745799454,0.7478005865102642,591.1102
21/05/2020 at 08:25:58,86.0,40.13459260134588,0.7478005865102642,593.74384
21/05/2020 at 08:26:02,90.0,39.91248089608239,0.7478005865102642,596.6601
21/05/2020 at 08:26:05,93.0,39.802258665180545,0.7478005865102642,598.9124
21/05/2020 at 08:26:08,96.0,39.69258480585453,0.7478005865102642,602.27686
21/05/2020 at 08:26:12,100.0,39.63795181567482,0.7478005865102642,605.1034
21/05/2020 at 08:26:15,103.0,39.420763849460435,0.7478005865102642,606.6899
21/05/2020 at 08:26:18,106.0,39.31296705639732,0.7478005865102642,609.02234
21/05/2020 at 08:26:22,110.0,39.20569482401323,0.7478005865102642,612.0071
21/05/2020 at 08:26:25,113.0,39.045758933194875,0.7478005865102642,614.6315
21/05/2020 at 08:26:28,116.0,38.93977603552408,0.7478005865102642,617.3955
21/05/2020 at 08:26:32,120.0,38.78175098423836,0.7478005865102642,620.5139
21/05/2020 at 08:26:35,123.0,38.72932670208938,0.7478005865102642,623.79675
21/05/2020 at 08:26:39,127.0,38.67702679557834,0.7478005865102642,626.43945
21/05/2020 at 08:26:42,130.0,38.52086746307452,0.7478005865102642,628.994
21/05/2020 at 08:26:45,133.0,38.41737243610064,0.7478005865102642,631.89825
21/05/2020 at 08:26:49,137.0,38.31436103251234,0.7478005865102642,635.4441
21/05/2020 at 08:26:52,140.0,38.26303528114378,0.7478005865102642,637.4621
21/05/2020 at 08:26:56,144.0,38.109771162590334,0.7478005865102642,640.1964
21/05/2020 at 08:26:59,147.0,37.95756526272872,0.7478005865102642,643.13885
21/05/2020 at 08:27:02,150.0,37.856675382945504,0.7478005865102642,645.3873
21/05/2020 at 08:27:05,153.0,37.75624513974355,0.7478005865102642,647.86304
