Absolute Time,Time Elapsed,Temperature,Vref,Average Output

18/03/2022 at 15:08:37,0.0,43.37519191229562,1.2561094819159333,447.8278
18/03/2022 at 15:08:40,3.0,43.504865228883034,1.2561094819159333,445.2532
18/03/2022 at 15:08:43,5.0,43.504865228883034,1.2561094819159333,445.023
18/03/2022 at 15:08:46,8.0,43.504865228883034,1.2561094819159333,444.92966
18/03/2022 at 15:08:48,11.0,43.504865228883034,1.2561094819159333,444.9139
18/03/2022 at 15:08:51,14.0,43.504865228883034,1.2561094819159333,445.0162
18/03/2022 at 15:09:02,25.0,43.182101040494224,1.2561094819159333,515.254
18/03/2022 at 15:09:05,28.0,43.504865228883034,1.2561094819159333,514.3026
18/03/2022 at 15:09:08,30.0,43.504865228883034,1.2561094819159333,513.9169
18/03/2022 at 15:09:19,41.0,43.182101040494224,1.2561094819159333,448.8082
18/03/2022 at 15:09:21,44.0,43.504865228883034,1.2561094819159333,448.32523
18/03/2022 at 15:09:24,47.0,43.504865228883034,1.2561094819159333,448.09763
18/03/2022 at 15:09:27,50.0,42.927249644215294,1.2561094819159333,447.91434
18/03/2022 at 15:09:31,54.0,42.55041311312135,1.2561094819159333,457.15558
18/03/2022 at 15:09:35,57.0,42.30272061673788,1.2561094819159333,464.3555
18/03/2022 at 15:09:38,61.0,42.11876071535347,1.2561094819159333,469.65515
18/03/2022 at 15:09:41,64.0,41.99696813895343,1.2561094819159333,472.90027
18/03/2022 at 15:09:44,67.0,41.87584475591002,1.2561094819159333,475.46973
18/03/2022 at 15:09:47,70.0,41.75538325257977,1.2561094819159333,477.66922
18/03/2022 at 15:09:50,73.0,41.63557643456453,1.2561094819159333,479.70078
18/03/2022 at 15:09:53,76.0,41.51641722413324,1.2561094819159333,481.74765
18/03/2022 at 15:09:56,79.0,41.45707829125295,1.2561094819159333,483.4625
18/03/2022 at 15:09:59,82.0,41.33887747050311,1.2561094819159333,485.11295
18/03/2022 at 15:10:02,85.0,41.28001388344668,1.2561094819159333,486.7029
18/03/2022 at 15:10:05,88.0,41.16275615881688,1.2561094819159333,488.21527
18/03/2022 at 15:10:08,91.0,41.104360362405565,1.2561094819159333,489.9497
18/03/2022 at 15:10:11,93.0,40.98803080350943,1.2561094819159333,491.64023
18/03/2022 at 15:10:14,96.0,40.93009542126816,1.2561094819159333,493.41006
18/03/2022 at 15:10:17,99.0,40.81467944948564,1.2561094819159333,495.34952
18/03/2022 at 15:10:20,102.0,40.75719727805131,1.2561094819159333,497.66028
18/03/2022 at 15:10:23,106.0,40.69986460528103,1.2561094819159333,500.27322
18/03/2022 at 15:10:26,109.0,40.58564465931099,1.2561094819159333,503.49487
18/03/2022 at 15:10:29,112.0,40.528755852889,1.2561094819159333,506.74594
18/03/2022 at 15:10:33,115.0,40.472013478563085,1.2561094819159333,510.17816
18/03/2022 at 15:10:36,118.0,40.358965024379735,1.2561094819159333,513.5469
18/03/2022 at 15:10:39,121.0,40.30265745799454,1.2561094819159333,517.01025
18/03/2022 at 15:10:42,124.0,40.24649335053262,1.2561094819159333,520.2527
18/03/2022 at 15:10:45,128.0,40.19047197284957,1.2561094819159333,523.634
18/03/2022 at 15:10:48,131.0,40.13459260134588,1.2561094819159333,527.072
18/03/2022 at 15:10:51,134.0,40.078854517910756,1.2561094819159333,530.21857
18/03/2022 at 15:10:55,137.0,40.0232570098668,1.2561094819159333,533.3093
