Absolute Time,Time Elapsed,Temperature,Vref,Average Output

21/03/2021 at 12:51:48,0.0,42.7380261626014,-2.8103616813294234,343.02884
21/03/2021 at 12:51:51,3.0,42.67531089909399,-2.8103616813294234,340.20425
21/03/2021 at 12:51:54,6.0,42.67531089909399,-2.8103616813294234,339.2458
21/03/2021 at 12:51:57,9.0,42.67531089909399,-2.8103616813294234,338.77618
21/03/2021 at 12:52:00,11.0,42.67531089909399,-2.8103616813294234,338.36664
21/03/2021 at 12:52:03,14.0,42.67531089909399,-2.8103616813294234,338.04395
21/03/2021 at 12:52:13,25.0,42.55041311312135,-2.8103616813294234,388.37384
21/03/2021 at 12:52:17,28.0,42.61277355146671,-2.8103616813294234,389.34055
21/03/2021 at 12:52:19,31.0,42.61277355146671,-2.8103616813294234,389.3227
21/03/2021 at 12:52:30,41.0,42.55041311312135,-2.8103616813294234,340.21353
21/03/2021 at 12:52:33,44.0,42.61277355146671,-2.8103616813294234,337.3474
21/03/2021 at 12:52:36,47.0,42.61277355146671,-2.8103616813294234,336.77444
21/03/2021 at 12:52:40,51.0,42.11876071535347,-2.8103616813294234,344.43494
21/03/2021 at 12:52:43,55.0,41.57591631627085,-2.8103616813294234,349.80502
21/03/2021 at 12:52:46,58.0,41.33887747050311,-2.8103616813294234,352.79987
21/03/2021 at 12:52:49,61.0,41.16275615881688,-2.8103616813294234,354.80878
21/03/2021 at 12:52:53,64.0,40.98803080350943,-2.8103616813294234,356.51355
21/03/2021 at 12:52:56,67.0,40.87231190127768,-2.8103616813294234,358.08823
21/03/2021 at 12:52:59,70.0,40.75719727805131,-2.8103616813294234,359.61963
21/03/2021 at 12:53:02,73.0,40.64268065556431,-2.8103616813294234,361.03604
21/03/2021 at 12:53:05,76.0,40.58564465931099,-2.8103616813294234,362.33676
21/03/2021 at 12:53:08,79.0,40.472013478563085,-2.8103616813294234,363.58667
21/03/2021 at 12:53:11,82.0,40.358965024379735,-2.8103616813294234,364.71472
21/03/2021 at 12:53:14,85.0,40.30265745799454,-2.8103616813294234,365.78406
21/03/2021 at 12:53:17,88.0,40.24649335053262,-2.8103616813294234,366.68863
21/03/2021 at 12:53:20,91.0,40.13459260134588,-2.8103616813294234,367.6083
21/03/2021 at 12:53:22,94.0,40.078854517910756,-2.8103616813294234,368.38242
21/03/2021 at 12:53:25,97.0,40.0232570098668,-2.8103616813294234,368.98764
21/03/2021 at 12:53:28,100.0,39.91248089608239,-2.8103616813294234,369.59354
21/03/2021 at 12:53:31,103.0,39.857300891665396,-2.8103616813294234,370.07037
21/03/2021 at 12:53:34,105.0,39.802258665180545,-2.8103616813294234,370.5314
21/03/2021 at 12:53:37,108.0,39.747353530310804,-2.8103616813294234,370.93924
