Absolute Time,Time Elapsed,Temperature,Vref,Average Output

11/02/2022 at 13:21:21,0.0,44.366861372166674,0.16129032258064502,542.0974
11/02/2022 at 13:21:24,3.0,44.366861372166674,0.16129032258064502,538.6705
11/02/2022 at 13:21:27,6.0,44.366861372166674,0.16129032258064502,537.9608
11/02/2022 at 13:21:30,8.0,44.366861372166674,0.16129032258064502,537.5203
11/02/2022 at 13:21:33,11.0,44.366861372166674,0.16129032258064502,537.1703
11/02/2022 at 13:21:35,14.0,44.366861372166674,0.16129032258064502,536.88135
11/02/2022 at 13:21:47,25.0,44.366861372166674,0.16129032258064502,595.62177
11/02/2022 at 13:21:49,28.0,44.366861372166674,0.16129032258064502,595.4039
11/02/2022 at 13:21:52,30.0,44.366861372166674,0.16129032258064502,595.3035
11/02/2022 at 13:22:03,41.0,44.29934401386045,0.16129032258064502,536.1311
11/02/2022 at 13:22:06,44.0,44.29934401386045,0.16129032258064502,535.1399
11/02/2022 at 13:22:09,47.0,44.29934401386045,0.16129032258064502,534.9088
11/02/2022 at 13:22:12,50.0,44.03132368793314,0.16129032258064502,535.2559
11/02/2022 at 13:22:16,54.0,43.504865228883034,0.16129032258064502,543.6972
11/02/2022 at 13:22:19,58.0,43.182101040494224,0.16129032258064502,548.37787
11/02/2022 at 13:22:23,61.0,42.927249644215294,0.16129032258064502,550.9784
11/02/2022 at 13:22:26,64.0,42.80092035720288,0.16129032258064502,552.54047
11/02/2022 at 13:22:29,67.0,42.67531089909399,0.16129032258064502,553.28595
11/02/2022 at 13:22:31,70.0,42.55041311312135,0.16129032258064502,553.96155
11/02/2022 at 13:22:34,73.0,42.426218980379986,0.16129032258064502,554.5954
11/02/2022 at 13:22:37,76.0,42.364383314997916,0.16129032258064502,555.3105
11/02/2022 at 13:22:40,79.0,42.24122992064895,0.16129032258064502,556.0084
11/02/2022 at 13:22:43,82.0,42.179910269832604,0.16129032258064502,556.7067
11/02/2022 at 13:22:46,85.0,42.05778031615117,0.16129032258064502,557.32697
11/02/2022 at 13:22:49,88.0,41.93632325819038,0.16129032258064502,557.8319
11/02/2022 at 13:22:52,90.0,41.87584475591002,0.16129032258064502,558.35846
11/02/2022 at 13:22:55,93.0,41.75538325257977,0.16129032258064502,558.86304
11/02/2022 at 13:22:58,96.0,41.695398452970615,0.16129032258064502,559.3819
11/02/2022 at 13:23:01,99.0,41.57591631627085,0.16129032258064502,559.78577
11/02/2022 at 13:23:04,102.0,41.45707829125295,0.16129032258064502,560.0901
11/02/2022 at 13:23:06,105.0,41.397898657712915,0.16129032258064502,560.4368
11/02/2022 at 13:23:09,108.0,41.28001388344668,0.16129032258064502,560.75024
11/02/2022 at 13:23:12,111.0,41.16275615881688,0.16129032258064502,560.81433
11/02/2022 at 13:23:15,114.0,41.104360362405565,0.16129032258064502,560.8689
11/02/2022 at 13:23:18,116.0,40.98803080350943,0.16129032258064502,561.04504
11/02/2022 at 13:23:21,119.0,40.93009542126816,0.16129032258064502,560.9846
11/02/2022 at 13:23:24,122.0,40.87231190127768,0.16129032258064502,560.87225
11/02/2022 at 13:23:27,125.0,40.75719727805131,0.16129032258064502,560.6936
11/02/2022 at 13:23:30,128.0,40.64268065556431,0.16129032258064502,560.5447
11/02/2022 at 13:23:33,131.0,40.58564465931099,0.16129032258064502,560.5543
11/02/2022 at 13:23:35,134.0,40.472013478563085,0.16129032258064502,560.3919
11/02/2022 at 13:23:38,137.0,40.41541678443419,0.16129032258064502,560.3564
11/02/2022 at 13:23:41,140.0,40.358965024379735,0.16129032258064502,560.10864
11/02/2022 at 13:23:44,143.0,40.24649335053262,0.16129032258064502,559.6875
11/02/2022 at 13:23:47,146.0,40.19047197284957,0.16129032258064502,559.4098
11/02/2022 at 13:23:50,149.0,40.078854517910756,0.16129032258064502,559.38525
11/02/2022 at 13:23:53,152.0,40.0232570098668,0.16129032258064502,559.1779
11/02/2022 at 13:23:56,154.0,39.96779936991534,0.16129032258064502,558.9361
11/02/2022 at 13:23:59,157.0,39.857300891665396,0.16129032258064502,558.59564
11/02/2022 at 13:24:02,160.0,39.857300891665396,0.16129032258064502,558.2342
11/02/2022 at 13:24:05,163.0,39.802258665180545,0.16129032258064502,557.98035
11/02/2022 at 13:24:08,166.0,39.747353530310804,0.16129032258064502,557.56177
11/02/2022 at 13:24:11,169.0,39.69258480585453,0.16129032258064502,557.19305
11/02/2022 at 13:24:14,172.0,39.69258480585453,0.16129032258064502,556.7542
11/02/2022 at 13:24:17,175.0,39.58345388864937,0.16129032258064502,556.33405
11/02/2022 at 13:24:20,178.0,39.58345388864937,0.16129032258064502,555.9691
11/02/2022 at 13:24:23,181.0,39.52909035862105,0.16129032258064502,555.4464
11/02/2022 at 13:24:26,184.0,39.474860564348994,0.16129032258064502,554.97235
11/02/2022 at 13:24:29,187.0,39.420763849460435,0.16129032258064502,554.6341
