Absolute Time,Time Elapsed,Temperature,Vref,Average Output
,,,,
17/12/2021 at 10:02:19,0,44.84536327,0.591397849,523.8267297
17/12/2021 at 10:02:22,3,44.84536327,0.591397849,523.6469545
17/12/2021 at 10:02:25,6,44.77636665,0.591397849,523.6345358
17/12/2021 at 10:02:28,9,44.77636665,0.591397849,523.6303962
17/12/2021 at 10:02:31,12,44.77636665,0.591397849,523.6256653
17/12/2021 at 10:02:34,14,44.77636665,0.591397849,523.6422235
17/12/2021 at 10:02:44,25,44.77636665,0.591397849,571.68026
17/12/2021 at 10:02:47,28,44.77636665,0.591397849,571.6867612
17/12/2021 at 10:02:50,31,44.77636665,0.591397849,571.7039007
17/12/2021 at 10:02:59,40,44.77636665,0.591397849,524.2282673
17/12/2021 at 10:03:02,43,44.77636665,0.591397849,524.1247782
17/12/2021 at 10:03:05,46,44.77636665,0.591397849,524.0916617
17/12/2021 at 10:03:08,49,44.36686137,0.591397849,524.9597156
17/12/2021 at 10:03:13,53,43.83242549,0.591397849,531.0638675
17/12/2021 at 10:03:16,57,43.56998906,0.591397849,534.9627439
17/12/2021 at 10:03:19,60,43.37519191,0.591397849,537.0798344
17/12/2021 at 10:03:22,63,43.24627692,0.591397849,538.5351863
17/12/2021 at 10:03:25,66,43.11811144,0.591397849,539.6481372
17/12/2021 at 10:03:28,69,43.05430706,0.591397849,540.5771733
17/12/2021 at 10:03:31,72,42.92724964,0.591397849,541.668835
17/12/2021 at 10:03:34,75,42.86399451,0.591397849,542.8296866
17/12/2021 at 10:03:37,78,42.73802616,0.591397849,543.916026
17/12/2021 at 10:03:40,81,42.6753109,0.591397849,544.9532821
17/12/2021 at 10:03:43,84,42.55041311,0.591397849,545.8350089
17/12/2021 at 10:03:46,87,42.48822859,0.591397849,546.5966884
17/12/2021 at 10:03:49,90,42.42621898,0.591397849,547.3205204
17/12/2021 at 10:03:52,93,42.36438331,0.591397849,548.0136014
17/12/2021 at 10:03:55,96,42.30272062,0.591397849,548.6942637
17/12/2021 at 10:03:58,99,42.17991027,0.591397849,549.3110585
17/12/2021 at 10:04:01,102,42.11876072,0.591397849,550.0615021
17/12/2021 at 10:04:04,105,42.05778032,0.591397849,550.7362507
17/12/2021 at 10:04:07,107,41.99696814,0.591397849,551.3228859
17/12/2021 at 10:04:09,110,41.87584476,0.591397849,552.0141928
17/12/2021 at 10:04:12,113,41.81553172,0.591397849,552.6126552
17/12/2021 at 10:04:15,116,41.75538325,0.591397849,553.1856889
17/12/2021 at 10:04:18,119,41.69539845,0.591397849,553.7374335
17/12/2021 at 10:04:21,122,41.63557643,0.591397849,554.3287995
17/12/2021 at 10:04:24,125,41.57591632,0.591397849,554.8923714
17/12/2021 at 10:04:27,128,41.51641722,0.591397849,555.4908338
17/12/2021 at 10:04:30,131,41.39789866,0.591397849,556.0342992
17/12/2021 at 10:04:33,133,41.33887747,0.591397849,556.5499704
17/12/2021 at 10:04:36,136,41.28001388,0.591397849,557.1419279
17/12/2021 at 10:04:39,139,41.22130706,0.591397849,557.638084
17/12/2021 at 10:04:41,142,41.16275616,0.591397849,558.2128918
17/12/2021 at 10:04:44,145,41.04611885,0.591397849,558.7498522
17/12/2021 at 10:04:47,148,40.9880308,0.591397849,559.3081017
17/12/2021 at 10:04:50,151,40.93009542,0.591397849,559.794796
17/12/2021 at 10:04:53,154,40.8723119,0.591397849,560.3110585
17/12/2021 at 10:04:56,157,40.75719728,0.591397849,560.8007096
17/12/2021 at 10:04:59,160,40.69986461,0.591397849,561.2259018
17/12/2021 at 10:05:02,162,40.64268066,0.591397849,561.7687759
17/12/2021 at 10:05:04,165,40.58564466,0.591397849,562.2134831
17/12/2021 at 10:05:07,168,40.52875585,0.591397849,562.6918983
17/12/2021 at 10:05:10,171,40.41541678,0.591397849,563.2081609
17/12/2021 at 10:05:13,174,40.35896502,0.591397849,563.5996452
17/12/2021 at 10:05:16,177,40.30265746,0.591397849,564.1678487
17/12/2021 at 10:05:19,180,40.24649335,0.591397849,564.5957447
17/12/2021 at 10:05:22,183,40.19047197,0.591397849,565.0218676
17/12/2021 at 10:05:25,185,40.1345926,0.591397849,565.4669031
17/12/2021 at 10:05:28,188,40.07885452,0.591397849,565.822695
17/12/2021 at 10:05:30,191,40.02325701,0.591397849,566.2771868
17/12/2021 at 10:05:33,194,40.02325701,0.591397849,566.5851064
