Absolute Time,Time Elapsed,Temperature,Vref,Average Output

25/08/2021 at 13:02:07,0.0,37.856675382945504,0.9433040078201369,467.69617
25/08/2021 at 13:02:10,3.0,38.109771162590334,0.9433040078201369,467.2392
25/08/2021 at 13:02:13,6.0,38.41737243610064,0.9433040078201369,465.31726
25/08/2021 at 13:02:15,8.0,38.41737243610064,0.9433040078201369,465.30682
25/08/2021 at 13:02:18,11.0,38.41737243610064,0.9433040078201369,465.5599
25/08/2021 at 13:02:21,14.0,38.36580656403937,0.9433040078201369,465.89413
25/08/2021 at 13:02:31,23.0,37.907062605464205,0.9433040078201369,533.0651
25/08/2021 at 13:02:34,27.0,38.46905921301362,0.9433040078201369,533.8787
25/08/2021 at 13:02:37,30.0,38.52086746307452,0.9433040078201369,533.37225
25/08/2021 at 13:02:47,40.0,37.95756526272872,0.9433040078201369,461.0
25/08/2021 at 13:02:50,43.0,38.52086746307452,0.9433040078201369,461.8335
25/08/2021 at 13:02:53,46.0,38.57279775859576,0.9433040078201369,461.1829
25/08/2021 at 13:02:57,49.0,38.160740896868084,0.9433040078201369,459.8668
25/08/2021 at 13:03:00,53.0,37.40829924257501,0.9433040078201369,469.9985
25/08/2021 at 13:03:04,57.0,37.065760049219236,0.9433040078201369,477.2987
25/08/2021 at 13:03:07,60.0,36.87238687720392,0.9433040078201369,482.25
25/08/2021 at 13:03:10,63.0,36.72846209879464,0.9433040078201369,486.03677
25/08/2021 at 13:03:13,66.0,36.58547089308357,0.9433040078201369,489.09543
25/08/2021 at 13:03:16,69.0,36.443401226784495,0.9433040078201369,491.65308
25/08/2021 at 13:03:19,72.0,36.34919424471655,0.9433040078201369,493.93738
25/08/2021 at 13:03:22,75.0,36.255388144635795,0.9433040078201369,495.94284
25/08/2021 at 13:03:25,78.0,36.20863436198962,0.9433040078201369,497.80466
25/08/2021 at 13:03:28,80.0,36.11542322838136,0.9433040078201369,499.57306
25/08/2021 at 13:03:30,83.0,36.02260456386618,0.9433040078201369,501.2346
25/08/2021 at 13:03:33,86.0,35.97634137741254,0.9433040078201369,502.5666
