Absolute Time,Time Elapsed,Temperature,Vref,Average Output

18/05/2020 at 13:38:18,0.0,41.33887747050311,2.233626588465299,558.8843
18/05/2020 at 13:38:21,3.0,41.45707829125295,2.233626588465299,557.2294
18/05/2020 at 13:38:24,6.0,41.45707829125295,2.233626588465299,556.82043
18/05/2020 at 13:38:27,8.0,41.45707829125295,2.233626588465299,556.65137
18/05/2020 at 13:38:30,11.0,41.45707829125295,2.233626588465299,556.54846
18/05/2020 at 13:38:33,14.0,41.45707829125295,2.233626588465299,556.46466
18/05/2020 at 13:38:45,26.0,41.397898657712915,2.233626588465299,610.1279
18/05/2020 at 13:38:48,29.0,41.45707829125295,2.233626588465299,609.5192
18/05/2020 at 13:38:51,32.0,41.45707829125295,2.233626588465299,609.3009
18/05/2020 at 13:39:02,44.0,41.397898657712915,2.233626588465299,557.7799
18/05/2020 at 13:39:05,47.0,41.45707829125295,2.233626588465299,557.3176
18/05/2020 at 13:39:08,49.0,41.45707829125295,2.233626588465299,557.07245
18/05/2020 at 13:39:12,53.0,40.98803080350943,2.233626588465299,553.4241
18/05/2020 at 13:39:17,58.0,40.358965024379735,2.233626588465299,564.72534
18/05/2020 at 13:39:21,62.0,40.078854517910756,2.233626588465299,569.0209
18/05/2020 at 13:39:24,65.0,39.91248089608239,2.233626588465299,571.9988
18/05/2020 at 13:39:27,68.0,39.69258480585453,2.233626588465299,574.48914
18/05/2020 at 13:39:30,72.0,39.58345388864937,2.233626588465299,576.5309
18/05/2020 at 13:39:34,75.0,39.474860564349,2.233626588465299,578.3105
18/05/2020 at 13:39:37,78.0,39.31296705639732,2.233626588465299,579.901
18/05/2020 at 13:39:40,81.0,39.20569482401323,2.233626588465299,581.4056
18/05/2020 at 13:39:43,85.0,39.09894207178738,2.233626588465299,582.52966
18/05/2020 at 13:39:47,88.0,38.9927037926529,2.233626588465299,583.4569
18/05/2020 at 13:39:50,91.0,38.93977603552408,2.233626588465299,584.289
18/05/2020 at 13:39:53,94.0,38.78175098423836,2.233626588465299,584.8423
18/05/2020 at 13:39:56,98.0,38.72932670208938,2.233626588465299,585.3065
18/05/2020 at 13:40:00,101.0,38.62485067594398,2.233626588465299,585.8649
18/05/2020 at 13:40:03,104.0,38.52086746307452,2.233626588465299,586.23944
18/05/2020 at 13:40:06,108.0,38.36580656403937,2.233626588465299,586.3608
18/05/2020 at 13:40:10,111.0,38.31436103251234,2.233626588465299,586.68365
18/05/2020 at 13:40:13,114.0,38.211828753462974,2.233626588465299,587.10254
18/05/2020 at 13:40:16,118.0,38.109771162590334,2.233626588465299,587.53546
18/05/2020 at 13:40:20,121.0,38.008183884864856,2.233626588465299,587.8357
18/05/2020 at 13:40:23,124.0,37.907062605464205,2.233626588465299,588.0483
18/05/2020 at 13:40:26,127.0,37.856675382945504,2.233626588465299,588.08826
18/05/2020 at 13:40:30,131.0,37.75624513974355,2.233626588465299,588.3855
18/05/2020 at 13:40:33,134.0,37.70620107681131,2.233626588465299,588.5555
18/05/2020 at 13:40:36,138.0,37.60645248917781,2.233626588465299,588.655
18/05/2020 at 13:40:40,141.0,37.55674694330632,2.233626588465299,588.77936
18/05/2020 at 13:40:43,144.0,37.507153221029554,2.233626588465299,587.81696
18/05/2020 at 13:40:47,148.0,37.40829924257501,2.233626588465299,587.4353
18/05/2020 at 13:40:50,151.0,37.35903799245707,2.233626588465299,587.68695
18/05/2020 at 13:40:53,155.0,37.260844510482166,2.233626588465299,587.6911
18/05/2020 at 13:40:57,158.0,37.21191130447548,2.233626588465299,588.1658
18/05/2020 at 13:41:00,161.0,37.16308647775131,2.233626588465299,589.00745
18/05/2020 at 13:41:03,164.0,37.11436955128462,2.233626588465299,589.91626
18/05/2020 at 13:41:06,167.0,37.065760049219236,2.233626588465299,591.0343
18/05/2020 at 13:41:09,171.0,37.01725749883994,2.233626588465299,592.0158
18/05/2020 at 13:41:12,174.0,36.96886143054491,2.233626588465299,593.33167
18/05/2020 at 13:41:16,177.0,36.87238687720392,2.233626588465299,594.60876
18/05/2020 at 13:41:19,180.0,36.824307468277205,2.233626588465299,596.09265
18/05/2020 at 13:41:22,183.0,36.776332693620176,2.233626588465299,597.2229
18/05/2020 at 13:41:25,186.0,36.72846209879464,2.233626588465299,598.54095
18/05/2020 at 13:41:28,189.0,36.6806952323165,2.233626588465299,600.2127
18/05/2020 at 13:41:31,192.0,36.63303164563024,2.233626588465299,601.76196
18/05/2020 at 13:41:34,195.0,36.58547089308357,2.233626588465299,603.2338
18/05/2020 at 13:41:37,198.0,36.5380125319025,2.233626588465299,604.67957
18/05/2020 at 13:41:40,201.0,36.490656122166605,2.233626588465299,606.1596
18/05/2020 at 13:41:43,204.0,36.443401226784495,2.233626588465299,607.548
18/05/2020 at 13:41:46,207.0,36.396247411469666,2.233626588465299,608.9863
18/05/2020 at 13:41:49,210.0,36.34919424471655,2.233626588465299,610.5012
18/05/2020 at 13:41:52,214.0,36.396247411469666,2.233626588465299,613.4205
18/05/2020 at 13:41:56,217.0,36.58547089308357,2.233626588465299,611.5176
18/05/2020 at 13:41:59,220.0,36.824307468277205,2.233626588465299,608.8669
18/05/2020 at 13:42:02,223.0,36.92057137781844,2.233626588465299,607.9396
18/05/2020 at 13:42:06,227.0,36.96886143054491,2.233626588465299,606.67896
18/05/2020 at 13:42:09,230.0,37.065760049219236,2.233626588465299,604.85913
18/05/2020 at 13:42:12,233.0,37.21191130447548,2.233626588465299,602.9595
18/05/2020 at 13:42:16,237.0,37.260844510482166,2.233626588465299,601.20935
18/05/2020 at 13:42:19,240.0,37.30988657799347,2.233626588465299,599.1723
18/05/2020 at 13:42:22,243.0,37.35903799245707,2.233626588465299,597.0917
18/05/2020 at 13:42:26,247.0,37.35903799245707,2.233626588465299,595.2408
18/05/2020 at 13:42:29,250.0,37.40829924257501,2.233626588465299,593.2309
18/05/2020 at 13:42:32,254.0,37.45767082033295,2.233626588465299,591.7272
