Absolute Time,Time Elapsed,Temperature,Vref,Average Output

17/12/2021 at 12:04:56,0.0,43.504865228883034,1.451612903225806,568.8206
17/12/2021 at 12:05:00,4.0,43.504865228883034,1.451612903225806,562.12775
17/12/2021 at 12:05:03,7.0,43.504865228883034,1.451612903225806,562.12695
17/12/2021 at 12:05:06,10.0,43.504865228883034,1.451612903225806,562.0243
17/12/2021 at 12:05:09,12.0,43.504865228883034,1.451612903225806,561.98566
17/12/2021 at 12:05:12,15.0,43.504865228883034,1.451612903225806,562.0165
17/12/2021 at 12:05:28,31.0,43.504865228883034,1.451612903225806,632.32196
17/12/2021 at 12:05:31,35.0,43.504865228883034,1.451612903225806,634.8571
17/12/2021 at 12:05:34,38.0,43.504865228883034,1.451612903225806,634.63153
17/12/2021 at 12:05:51,54.0,43.504865228883034,1.451612903225806,564.3425
17/12/2021 at 12:05:54,58.0,43.504865228883034,1.451612903225806,563.41626
17/12/2021 at 12:05:57,61.0,43.504865228883034,1.451612903225806,563.57996
17/12/2021 at 12:06:01,64.0,43.05430705793929,1.451612903225806,560.7218
17/12/2021 at 12:06:05,69.0,42.55041311312135,1.451612903225806,567.86847
17/12/2021 at 12:06:09,72.0,42.30272061673788,1.451612903225806,572.8736
17/12/2021 at 12:06:12,76.0,42.11876071535347,1.451612903225806,575.8944
17/12/2021 at 12:06:15,79.0,41.99696813895343,1.451612903225806,577.96625
17/12/2021 at 12:06:19,82.0,41.93632325819038,1.451612903225806,579.9306
17/12/2021 at 12:06:22,86.0,41.815531721694896,1.451612903225806,581.76636
17/12/2021 at 12:06:25,89.0,41.695398452970615,1.451612903225806,583.6013
17/12/2021 at 12:06:28,92.0,41.63557643456453,1.451612903225806,585.4803
17/12/2021 at 12:06:32,95.0,41.57591631627085,1.451612903225806,587.35956
17/12/2021 at 12:06:35,99.0,41.45707829125295,1.451612903225806,589.1331
17/12/2021 at 12:06:38,102.0,41.397898657712915,1.451612903225806,591.0527
17/12/2021 at 12:06:42,105.0,41.33887747050311,1.451612903225806,592.8075
17/12/2021 at 12:06:45,109.0,41.28001388344668,1.451612903225806,594.05475
17/12/2021 at 12:06:48,112.0,41.16275615881688,1.451612903225806,595.5983
17/12/2021 at 12:06:52,116.0,41.104360362405565,1.451612903225806,597.2384
17/12/2021 at 12:06:56,119.0,40.93009542126816,1.451612903225806,598.7697
17/12/2021 at 12:06:59,123.0,40.93009542126816,1.451612903225806,599.0984
17/12/2021 at 12:07:03,127.0,40.87231190127768,1.451612903225806,599.87695
17/12/2021 at 12:07:07,130.0,40.87231190127768,1.451612903225806,600.2476
17/12/2021 at 12:07:11,134.0,40.81467944948564,1.451612903225806,599.89545
17/12/2021 at 12:07:15,138.0,40.75719727805131,1.451612903225806,599.5814
17/12/2021 at 12:07:19,143.0,40.64268065556431,1.451612903225806,598.71234
17/12/2021 at 12:07:24,148.0,40.58564465931099,1.451612903225806,597.84546
17/12/2021 at 12:07:29,153.0,40.528755852889,1.451612903225806,596.60077
17/12/2021 at 12:07:34,158.0,40.472013478563085,1.451612903225806,595.2322
17/12/2021 at 12:07:39,163.0,40.41541678443419,1.451612903225806,594.305
17/12/2021 at 12:07:45,168.0,40.358965024379735,1.451612903225806,593.9487
17/12/2021 at 12:07:49,173.0,40.30265745799454,1.451612903225806,592.78284
17/12/2021 at 12:07:55,178.0,40.24649335053262,1.451612903225806,593.2133
17/12/2021 at 12:07:59,183.0,40.19047197284957,1.451612903225806,592.6248
17/12/2021 at 12:08:05,188.0,40.078854517910756,1.451612903225806,592.8946
