Absolute Time,Time Elapsed,Temperature,Vref,Average Output

04/01/2018 at 09:17:26,0.0,45.547473575144956,1.2170087976539588,468.83316
04/01/2018 at 09:17:29,2.0,45.547473575144956,1.2170087976539588,468.62012
04/01/2018 at 09:17:32,5.0,45.547473575144956,1.2170087976539588,468.3081
04/01/2018 at 09:17:35,8.0,45.547473575144956,1.2170087976539588,468.1216
04/01/2018 at 09:17:37,11.0,45.547473575144956,1.2170087976539588,467.9918
04/01/2018 at 09:17:40,14.0,45.547473575144956,1.2170087976539588,467.87512
04/01/2018 at 09:17:47,20.0,45.47624766421746,1.2170087976539588,492.4874
04/01/2018 at 09:17:50,23.0,45.47624766421746,1.2170087976539588,492.95773
04/01/2018 at 09:17:52,26.0,45.47624766421746,1.2170087976539588,493.1865
04/01/2018 at 09:17:59,33.0,45.47624766421746,1.2170087976539588,468.3871
04/01/2018 at 09:18:02,35.0,45.47624766421746,1.2170087976539588,468.09537
04/01/2018 at 09:18:05,38.0,45.47624766421746,1.2170087976539588,468.10062
04/01/2018 at 09:18:08,42.0,45.05365836069632,1.2170087976539588,470.32776
04/01/2018 at 09:18:13,46.0,44.434586157398705,1.2170087976539588,481.78925
04/01/2018 at 09:18:16,50.0,44.1649265226647,1.2170087976539588,486.78564
04/01/2018 at 09:18:19,53.0,43.96482469254531,1.2170087976539588,489.273
04/01/2018 at 09:18:23,56.0,43.76652290327532,1.2170087976539588,491.52408
04/01/2018 at 09:18:26,59.0,43.63530584766614,1.2170087976539588,493.5854
04/01/2018 at 09:18:29,62.0,43.504865228883034,1.2170087976539588,495.58505
04/01/2018 at 09:18:32,66.0,43.37519191229562,1.2170087976539588,497.5103
04/01/2018 at 09:18:35,69.0,43.31064018167664,1.2170087976539588,499.39758
04/01/2018 at 09:18:38,72.0,43.182101040494224,1.2170087976539588,501.20877
04/01/2018 at 09:18:41,75.0,43.1181114447519,1.2170087976539588,502.94757
04/01/2018 at 09:18:44,78.0,42.99068681102715,1.2170087976539588,504.58014
04/01/2018 at 09:18:48,81.0,42.86399450682665,1.2170087976539588,506.18387
04/01/2018 at 09:18:51,84.0,42.80092035720288,1.2170087976539588,507.7686
04/01/2018 at 09:18:54,87.0,42.67531089909399,1.2170087976539588,509.2537
